x		y
666.00		0
666.20		0
666.40		0
666.60		0
666.80		0
667.00		6
667.20		2
667.40		0
667.60		0
667.80		0
668.00		0
668.20		0
668.40		0
668.60		0
668.80		0
669.00		7
669.20		0
669.40		0
669.60		0
669.80		0
670.00		4
670.20		0
670.40		0
670.60		0
670.80		2
671.00		2
671.20		2
671.40		2
671.60		0
671.80		0
672.00		19
672.20		0
672.40		0
672.60		0
672.80		2
673.00		12
673.20		2
673.40		0
673.60		2
673.80		0
674.00		6
674.20		0
674.40		2
674.60		0
674.80		0
675.00		11
675.20		0
675.40		2
675.60		0
675.80		0
676.00		4
676.20		0
676.40		0
676.60		0
676.80		0
677.00		9
677.20		0
677.40		0
677.60		2
677.80		0
678.00		4
678.20		0
678.40		0
678.60		0
678.80		2
679.00		3
679.20		0
679.40		2
679.60		0
679.80		0
680.00		6
680.20		0
680.40		2
680.60		0
680.80		0
681.00		0
681.20		5
681.40		0
681.60		0
681.80		0
682.00		11
682.20		0
682.40		0
682.60		0
682.80		0
683.00		8
683.20		3
683.40		0
683.60		0
683.80		4
684.00		7
684.20		0
684.40		0
684.60		0
684.80		2
685.00		8
685.20		2
685.40		0
685.60		0
685.80		0
686.00		9
686.20		0
686.40		0
686.60		0
686.80		0
687.00		2
687.20		2
687.40		0
687.60		0
687.80		0
688.00		4
688.20		0
688.40		0
688.60		0
688.80		0
689.00		2
689.20		0
689.40		2
689.60		0
689.80		0
690.00		0
690.20		0
690.40		0
690.60		0
690.80		0
691.00		29
691.20		6
691.40		2
691.60		0
691.80		0
692.00		8
692.20		0
692.40		0
692.60		0
692.80		0
693.00		13
693.20		6
693.40		2
693.60		0
693.80		0
694.00		5
694.20		0
694.40		0
694.60		0
694.80		0
695.00		6
695.20		2
695.40		0
695.60		0
695.80		0
696.00		6
696.20		0
696.40		0
696.60		0
696.80		0
697.00		6
697.20		0
697.40		3
697.60		0
697.80		0
698.00		6
698.20		0
698.40		0
698.60		0
698.80		2
699.00		6
699.20		0
699.40		0
699.60		0
699.80		0
700.00		3
700.20		2
700.40		0
700.60		0
700.80		0
701.00		6
701.20		0
701.40		4
701.60		0
701.80		0
702.00		4
702.20		0
702.40		0
702.60		0
702.80		0
703.00		2
703.20		2
703.40		0
703.60		0
703.80		0
704.00		60
704.20		5
704.40		0
704.60		0
704.80		0
705.00		29
705.20		2
705.40		6
705.60		2
705.80		0
706.00		8
706.20		2
706.40		2
706.60		0
706.80		2
707.00		16
707.20		0
707.40		4
707.60		0
707.80		0
708.00		4
708.20		5
708.40		0
708.60		0
708.80		0
709.00		17
709.20		0
709.40		0
709.60		0
709.80		0
710.00		4
710.20		2
710.40		0
710.60		0
710.80		0
711.00		9
711.20		2
711.40		0
711.60		0
711.80		0
712.00		2
712.20		0
712.40		0
712.60		0
712.80		0
713.00		12
713.20		0
713.40		0
713.60		0
713.80		0
714.00		9
714.20		0
714.40		0
714.60		0
714.80		2
715.00		17
715.20		0
715.40		2
715.60		0
715.80		0
716.00		9
716.20		0
716.40		2
716.60		0
716.80		0
717.00		9
717.20		4
717.40		0
717.60		0
717.80		0
718.00		6
718.20		0
718.40		0
718.60		0
718.80		0
719.00		9
719.20		0
719.40		3
719.60		0
719.80		0
720.00		7
720.20		0
720.40		0
720.60		0
720.80		0
721.00		8
721.20		0
721.40		2
721.60		0
721.80		2
722.00		10
722.20		0
722.40		0
722.60		0
722.80		0
723.00		4
723.20		2
723.40		0
723.60		0
723.80		0
724.00		9
724.20		0
724.40		0
724.60		0
724.80		0
725.00		5
725.20		0
725.40		0
725.60		0
725.80		0
726.00		41
726.20		3
726.40		0
726.60		0
726.80		0
727.00		15
727.20		5
727.40		0
727.60		0
727.80		0
728.00		4
728.20		4
728.40		2
728.60		0
728.80		0
729.00		12
729.20		2
729.40		0
729.60		0
729.80		0
730.00		12
730.20		2
730.40		0
730.60		0
730.80		2
731.00		5
731.20		2
731.40		0
731.60		0
731.80		2
732.00		5
732.20		2
732.40		0
732.60		0
732.80		0
733.00		6
733.20		0
733.40		2
733.60		2
733.80		0
734.00		0
734.20		0
734.40		0
734.60		2
734.80		0
735.00		5
735.20		0
735.40		0
735.60		0
735.80		0
736.00		10
736.20		0
736.40		0
736.60		0
736.80		0
737.00		6
737.20		2
737.40		0
737.60		0
737.80		2
738.00		8
738.20		3
738.40		0
738.60		0
738.80		2
739.00		10
739.20		2
739.40		0
739.60		0
739.80		0
740.00		2
740.20		0
740.40		0
740.60		0
740.80		0
741.00		2
741.20		0
741.40		0
741.60		0
741.80		0
742.00		10
742.20		2
742.40		2
742.60		0
742.80		0
743.00		13
743.20		2
743.40		2
743.60		0
743.80		3
744.00		11
744.20		0
744.40		0
744.60		0
744.80		0
745.00		8
745.20		2
745.40		0
745.60		0
745.80		0
746.00		11
746.20		2
746.40		0
746.60		0
746.80		4
747.00		8
747.20		0
747.40		0
747.60		0
747.80		0
748.00		4
748.20		4
748.40		2
748.60		0
748.80		0
749.00		11
749.20		0
749.40		3
749.60		0
749.80		2
750.00		15
750.20		4
750.40		0
750.60		0
750.80		2
751.00		17
751.20		2
751.40		0
751.60		0
751.80		0
752.00		11
752.20		0
752.40		0
752.60		0
752.80		0
753.00		14
753.20		0
753.40		0
753.60		0
753.80		0
754.00		6
754.20		2
754.40		0
754.60		0
754.80		0
755.00		7
755.20		2
755.40		0
755.60		0
755.80		4
756.00		6
756.20		2
756.40		0
756.60		0
756.80		0
757.00		10
757.20		0
757.40		0
757.60		0
757.80		0
758.00		11
758.20		4
758.40		0
758.60		0
758.80		0
759.00		6
759.20		6
759.40		0
759.60		2
759.80		0
760.00		10
760.20		2
760.40		0
760.60		0
760.80		0
761.00		15
761.20		0
761.40		0
761.60		0
761.80		0
762.00		7
762.20		0
762.40		2
762.60		0
762.80		0
763.00		2
763.20		0
763.40		2
763.60		0
763.80		2
764.00		11
764.20		0
764.40		0
764.60		0
764.80		0
765.00		13
765.20		3
765.40		0
765.60		0
765.80		2
766.00		2
766.20		0
766.40		0
766.60		0
766.80		0
767.00		15
767.20		2
767.40		0
767.60		0
767.80		0
768.00		10
768.20		0
768.40		0
768.60		0
768.80		2
769.00		4
769.20		2
769.40		0
769.60		0
769.80		0
770.00		9
770.20		0
770.40		0
770.60		0
770.80		0
771.00		12
771.20		6
771.40		5
771.60		0
771.80		0
772.00		10
772.20		0
772.40		2
772.60		0
772.80		0
773.00		7
773.20		2
773.40		0
773.60		0
773.80		2
774.00		13
774.20		0
774.40		0
774.60		0
774.80		0
775.00		14
775.20		0
775.40		2
775.60		0
775.80		5
776.00		8
776.20		2
776.40		0
776.60		0
776.80		0
777.00		18
777.20		0
777.40		0
777.60		0
777.80		2
778.00		2
778.20		2
778.40		2
778.60		0
778.80		4
779.00		20
779.20		2
779.40		0
779.60		0
779.80		0
780.00		8
780.20		0
780.40		0
780.60		0
780.80		0
781.00		16
781.20		4
781.40		0
781.60		2
781.80		4
782.00		16
782.20		0
782.40		0
782.60		0
782.80		0
783.00		36
783.20		2
783.40		0
783.60		0
783.80		0
784.00		22
784.20		6
784.40		0
784.60		0
784.80		0
785.00		23
785.20		0
785.40		2
785.60		0
785.80		0
786.00		5
786.20		11
786.40		0
786.60		0
786.80		2
787.00		15
787.20		2
787.40		2
787.60		0
787.80		2
788.00		16
788.20		6
788.40		0
788.60		0
788.80		0
789.00		17
789.20		6
789.40		0
789.60		0
789.80		5
790.00		17
790.20		0
790.40		0
790.60		0
790.80		6
791.00		15
791.20		0
791.40		0
791.60		0
791.80		2
792.00		14
792.20		2
792.40		0
792.60		0
792.80		4
793.00		15
793.20		6
793.40		0
793.60		0
793.80		0
794.00		10
794.20		0
794.40		0
794.60		0
794.80		2
795.00		19
795.20		2
795.40		0
795.60		0
795.80		4
796.00		16
796.20		4
796.40		0
796.60		0
796.80		5
797.00		23
797.20		2
797.40		0
797.60		0
797.80		5
798.00		27
798.20		6
798.40		0
798.60		0
798.80		2
799.00		22
799.20		2
799.40		0
799.60		0
799.80		5
800.00		16
800.20		2
800.40		4
800.60		0
800.80		4
801.00		29
801.20		4
801.40		0
801.60		0
801.80		0
802.00		15
802.20		9
802.40		0
802.60		0
802.80		2
803.00		20
803.20		6
803.40		6
803.60		0
803.80		4
804.00		23
804.20		3
804.40		0
804.60		0
804.80		2
805.00		20
805.20		5
805.40		0
805.60		0
805.80		6
806.00		15
806.20		2
806.40		2
806.60		2
806.80		0
807.00		23
807.20		0
807.40		2
807.60		0
807.80		0
808.00		17
808.20		4
808.40		0
808.60		0
808.80		2
809.00		38
809.20		4
809.40		0
809.60		0
809.80		2
810.00		21
810.20		2
810.40		0
810.60		0
810.80		0
811.00		21
811.20		0
811.40		2
811.60		0
811.80		0
812.00		34
812.20		2
812.40		0
812.60		0
812.80		4
813.00		25
813.20		2
813.40		0
813.60		0
813.80		2
814.00		18
814.20		7
814.40		0
814.60		0
814.80		0
815.00		22
815.20		2
815.40		2
815.60		0
815.80		2
816.00		41
816.20		6
816.40		0
816.60		2
816.80		6
817.00		24
817.20		4
817.40		0
817.60		0
817.80		6
818.00		29
818.20		6
818.40		4
818.60		0
818.80		8
819.00		35
819.20		4
819.40		0
819.60		0
819.80		2
820.00		29
820.20		12
820.40		0
820.60		0
820.80		2
821.00		22
821.20		6
821.40		6
821.60		3
821.80		7
822.00		25
822.20		6
822.40		0
822.60		0
822.80		0
823.00		32
823.20		2
823.40		0
823.60		0
823.80		5
824.00		18
824.20		4
824.40		0
824.60		0
824.80		13
825.00		42
825.20		11
825.40		0
825.60		0
825.80		6
826.00		25
826.20		4
826.40		0
826.60		2
826.80		4
827.00		48
827.20		8
827.40		0
827.60		0
827.80		6
828.00		29
828.20		8
828.40		0
828.60		0
828.80		6
829.00		45
829.20		2
829.40		2
829.60		0
829.80		3
830.00		28
830.20		4
830.40		0
830.60		0
830.80		4
831.00		45
831.20		5
831.40		0
831.60		0
831.80		7
832.00		67
832.20		8
832.40		0
832.60		0
832.80		5
833.00		47
833.20		9
833.40		0
833.60		0
833.80		7
834.00		50
834.20		2
834.40		0
834.60		0
834.80		5
835.00		37
835.20		11
835.40		4
835.60		2
835.80		2
836.00		39
836.20		7
836.40		0
836.60		0
836.80		3
837.00		54
837.20		4
837.40		0
837.60		0
837.80		5
838.00		43
838.20		14
838.40		0
838.60		0
838.80		0
839.00		41
839.20		5
839.40		0
839.60		0
839.80		7
840.00		33
840.20		6
840.40		0
840.60		0
840.80		8
841.00		38
841.20		8
841.40		0
841.60		0
841.80		6
842.00		27
842.20		2
842.40		0
842.60		0
842.80		0
843.00		60
843.20		9
843.40		0
843.60		0
843.80		4
844.00		23
844.20		9
844.40		0
844.60		0
844.80		14
845.00		107
845.20		23
845.40		0
845.60		0
845.80		13
846.00		66
846.20		9
846.40		3
846.60		0
846.80		4
847.00		70
847.20		10
847.40		2
847.60		0
847.80		14
848.00		64
848.20		13
848.40		2
848.60		0
848.80		4
849.00		71
849.20		14
849.40		0
849.60		0
849.80		5
850.00		46
850.20		15
850.40		2
850.60		0
850.80		9
851.00		51
851.20		4
851.40		0
851.60		0
851.80		6
852.00		33
852.20		4
852.40		0
852.60		0
852.80		6
853.00		57
853.20		10
853.40		0
853.60		0
853.80		7
854.00		52
854.20		12
854.40		0
854.60		0
854.80		5
855.00		39
855.20		9
855.40		0
855.60		0
855.80		4
856.00		46
856.20		9
856.40		0
856.60		0
856.80		11
857.00		64
857.20		15
857.40		0
857.60		0
857.80		8
858.00		59
858.20		4
858.40		0
858.60		0
858.80		19
859.00		57
859.20		11
859.40		2
859.60		2
859.80		4
860.00		61
860.20		4
860.40		0
860.60		0
860.80		12
861.00		49
861.20		12
861.40		0
861.60		2
861.80		8
862.00		48
862.20		7
862.40		2
862.60		0
862.80		10
863.00		50
863.20		8
863.40		3
863.60		0
863.80		3
864.00		48
864.20		14
864.40		0
864.60		0
864.80		9
865.00		67
865.20		17
865.40		0
865.60		0
865.80		13
866.00		39
866.20		9
866.40		0
866.60		0
866.80		14
867.00		308
867.20		22
867.40		0
867.60		6
867.80		11
868.00		147
868.20		14
868.40		0
868.60		0
868.80		8
869.00		118
869.20		21
869.40		0
869.60		0
869.80		10
870.00		80
870.20		6
870.40		0
870.60		0
870.80		2
871.00		75
871.20		23
871.40		0
871.60		0
871.80		5
872.00		53
872.20		13
872.40		0
872.60		0
872.80		6
873.00		57
873.20		10
873.40		5
873.60		0
873.80		4
874.00		63
874.20		18
874.40		0
874.60		0
874.80		7
875.00		72
875.20		13
875.40		0
875.60		0
875.80		14
876.00		59
876.20		10
876.40		2
876.60		0
876.80		10
877.00		70
877.20		19
877.40		0
877.60		0
877.80		5
878.00		58
878.20		10
878.40		0
878.60		0
878.80		15
879.00		66
879.20		14
879.40		0
879.60		2
879.80		7
880.00		138
880.20		13
880.40		2
880.60		0
880.80		14
881.00		101
881.20		12
881.40		0
881.60		0
881.80		8
882.00		88
882.20		22
882.40		0
882.60		2
882.80		9
883.00		103
883.20		12
883.40		0
883.60		0
883.80		4
884.00		65
884.20		11
884.40		0
884.60		0
884.80		13
885.00		62
885.20		9
885.40		0
885.60		2
885.80		6
886.00		72
886.20		9
886.40		3
886.60		0
886.80		14
887.00		63
887.20		17
887.40		0
887.60		0
887.80		17
888.00		48
888.20		10
888.40		0
888.60		0
888.80		10
889.00		85
889.20		9
889.40		0
889.60		2
889.80		8
890.00		58
890.20		15
890.40		0
890.60		0
890.80		16
891.00		64
891.20		9
891.40		0
891.60		0
891.80		2
892.00		55
892.20		13
892.40		4
892.60		0
892.80		10
893.00		80
893.20		9
893.40		0
893.60		2
893.80		5
894.00		53
894.20		12
894.40		2
894.60		0
894.80		7
895.00		64
895.20		16
895.40		0
895.60		0
895.80		8
896.00		84
896.20		8
896.40		0
896.60		2
896.80		6
897.00		75
897.20		12
897.40		2
897.60		0
897.80		12
898.00		56
898.20		11
898.40		0
898.60		2
898.80		4
899.00		72
899.20		18
899.40		4
899.60		4
899.80		8
900.00		82
900.20		19
900.40		0
900.60		0
900.80		13
901.00		77
901.20		21
901.40		0
901.60		0
901.80		7
902.00		163
902.20		21
902.40		0
902.60		2
902.80		16
903.00		85
903.20		6
903.40		2
903.60		0
903.80		6
904.00		87
904.20		15
904.40		5
904.60		0
904.80		16
905.00		95
905.20		28
905.40		2
905.60		0
905.80		12
906.00		66
906.20		9
906.40		4
906.60		0
906.80		6
907.00		70
907.20		14
907.40		0
907.60		2
907.80		5
908.00		46
908.20		17
908.40		2
908.60		0
908.80		4
909.00		56
909.20		10
909.40		2
909.60		4
909.80		11
910.00		56
910.20		5
910.40		0
910.60		2
910.80		12
911.00		88
911.20		15
911.40		3
911.60		0
911.80		16
912.00		75
912.20		8
912.40		2
912.60		0
912.80		9
913.00		73
913.20		18
913.40		0
913.60		2
913.80		16
914.00		53
914.20		10
914.40		2
914.60		0
914.80		12
915.00		230
915.20		59
915.40		0
915.60		0
915.80		13
916.00		132
916.20		25
916.40		3
916.60		2
916.80		15
917.00		90
917.20		46
917.40		2
917.60		2
917.80		15
918.00		100
918.20		31
918.40		0
918.60		0
918.80		18
919.00		89
919.20		19
919.40		2
919.60		2
919.80		11
920.00		76
920.20		16
920.40		0
920.60		0
920.80		9
921.00		66
921.20		18
921.40		4
921.60		0
921.80		6
922.00		61
922.20		6
922.40		2
922.60		2
922.80		9
923.00		72
923.20		19
923.40		0
923.60		2
923.80		6
924.00		78
924.20		19
924.40		0
924.60		0
924.80		12
925.00		83
925.20		18
925.40		2
925.60		0
925.80		6
926.00		66
926.20		17
926.40		2
926.60		0
926.80		5
927.00		77
927.20		18
927.40		2
927.60		0
927.80		17
928.00		71
928.20		14
928.40		0
928.60		0
928.80		16
929.00		66
929.20		8
929.40		0
929.60		2
929.80		12
930.00		64
930.20		22
930.40		0
930.60		0
930.80		20
931.00		102
931.20		19
931.40		0
931.60		0
931.80		7
932.00		61
932.20		21
932.40		2
932.60		2
932.80		10
933.00		96
933.20		17
933.40		0
933.60		0
933.80		3
934.00		70
934.20		11
934.40		2
934.60		2
934.80		19
935.00		89
935.20		17
935.40		4
935.60		2
935.80		6
936.00		55
936.20		18
936.40		5
936.60		2
936.80		19
937.00		109
937.20		19
937.40		2
937.60		2
937.80		4
938.00		92
938.20		11
938.40		0
938.60		0
938.80		8
939.00		76
939.20		20
939.40		0
939.60		0
939.80		10
940.00		65
940.20		12
940.40		0
940.60		0
940.80		14
941.00		75
941.20		27
941.40		2
941.60		0
941.80		10
942.00		70
942.20		16
942.40		0
942.60		4
942.80		12
943.00		77
943.20		17
943.40		0
943.60		6
943.80		4
944.00		57
944.20		12
944.40		2
944.60		0
944.80		7
945.00		72
945.20		16
945.40		2
945.60		0
945.80		14
946.00		54
946.20		13
946.40		0
946.60		0
946.80		10
947.00		73
947.20		15
947.40		0
947.60		2
947.80		10
948.00		69
948.20		21
948.40		2
948.60		7
948.80		13
949.00		77
949.20		13
949.40		0
949.60		0
949.80		11
950.00		66
950.20		15
950.40		4
950.60		0
950.80		17
951.00		88
951.20		24
951.40		0
951.60		4
951.80		12
952.00		60
952.20		16
952.40		0
952.60		2
952.80		15
953.00		86
953.20		17
953.40		0
953.60		2
953.80		5
954.00		59
954.20		16
954.40		0
954.60		2
954.80		11
955.00		63
955.20		18
955.40		0
955.60		0
955.80		6
956.00		67
956.20		17
956.40		0
956.60		2
956.80		8
957.00		71
957.20		20
957.40		2
957.60		2
957.80		6
958.00		61
958.20		11
958.40		2
958.60		0
958.80		15
959.00		80
959.20		14
959.40		2
959.60		2
959.80		23
960.00		66
960.20		8
960.40		5
960.60		0
960.80		10
961.00		81
961.20		18
961.40		2
961.60		0
961.80		6
962.00		56
962.20		20
962.40		0
962.60		7
962.80		10
963.00		104
963.20		37
963.40		2
963.60		7
963.80		7
964.00		55
964.20		27
964.40		0
964.60		9
964.80		13
965.00		70
965.20		22
965.40		0
965.60		8
965.80		7
966.00		80
966.20		6
966.40		4
966.60		6
966.80		4
967.00		59
967.20		16
967.40		2
967.60		9
967.80		17
968.00		72
968.20		18
968.40		0
968.60		0
968.80		4
969.00		86
969.20		15
969.40		4
969.60		10
969.80		17
970.00		64
970.20		18
970.40		2
970.60		2
970.80		2
971.00		83
971.20		19
971.40		4
971.60		4
971.80		10
972.00		80
972.20		20
972.40		0
972.60		0
972.80		13
973.00		62
973.20		15
973.40		0
973.60		0
973.80		18
974.00		71
974.20		22
974.40		2
974.60		0
974.80		7
975.00		82
975.20		19
975.40		0
975.60		2
975.80		7
976.00		61
976.20		16
976.40		7
976.60		0
976.80		19
977.00		71
977.20		5
977.40		0
977.60		4
977.80		9
978.00		81
978.20		16
978.40		0
978.60		4
978.80		9
979.00		70
979.20		23
979.40		2
979.60		6
979.80		12
980.00		86
980.20		23
980.40		0
980.60		0
980.80		8
981.00		74
981.20		21
981.40		6
981.60		0
981.80		6
982.00		49
982.20		25
982.40		2
982.60		0
982.80		14
983.00		74
983.20		23
983.40		4
983.60		4
983.80		2
984.00		73
984.20		10
984.40		0
984.60		6
984.80		9
985.00		72
985.20		17
985.40		0
985.60		0
985.80		6
986.00		67
986.20		28
986.40		2
986.60		2
986.80		5
987.00		66
987.20		28
987.40		2
987.60		0
987.80		7
988.00		71
988.20		12
988.40		0
988.60		0
988.80		15
989.00		79
989.20		27
989.40		0
989.60		0
989.80		11
990.00		67
990.20		15
990.40		2
990.60		0
990.80		12
991.00		63
991.20		15
991.40		2
991.60		4
991.80		6
992.00		68
992.20		21
992.40		5
992.60		0
992.80		19
993.00		73
993.20		15
993.40		0
993.60		4
993.80		6
994.00		104
994.20		32
994.40		0
994.60		0
994.80		4
995.00		90
995.20		15
995.40		0
995.60		5
995.80		9
996.00		75
996.20		16
996.40		4
996.60		0
996.80		6
997.00		73
997.20		20
997.40		2
997.60		4
997.80		5
998.00		63
998.20		12
998.40		0
998.60		2
998.80		11
999.00		57
999.20		21
999.40		2
999.60		6
999.80		11
1000.00		49
1000.20		21
1000.40		0
1000.60		0
1000.80		4
1001.00		86
1001.20		18
1001.40		0
1001.60		0
1001.80		18
1002.00		64
1002.20		11
1002.40		2
1002.60		6
1002.80		8
1003.00		64
1003.20		18
1003.40		0
1003.60		2
1003.80		7
1004.00		61
1004.20		26
1004.40		0
1004.60		2
1004.80		9
1005.00		87
1005.20		22
1005.40		2
1005.60		0
1005.80		20
1006.00		53
1006.20		18
1006.40		2
1006.60		0
1006.80		10
1007.00		69
1007.20		35
1007.40		2
1007.60		0
1007.80		11
1008.00		88
1008.20		33
1008.40		0
1008.60		0
1008.80		18
1009.00		94
1009.20		24
1009.40		6
1009.60		2
1009.80		12
1010.00		77
1010.20		28
1010.40		0
1010.60		2
1010.80		14
1011.00		89
1011.20		14
1011.40		2
1011.60		4
1011.80		6
1012.00		71
1012.20		13
1012.40		0
1012.60		0
1012.80		7
1013.00		79
1013.20		22
1013.40		0
1013.60		0
1013.80		9
1014.00		76
1014.20		25
1014.40		0
1014.60		0
1014.80		10
1015.00		68
1015.20		19
1015.40		0
1015.60		4
1015.80		14
1016.00		66
1016.20		14
1016.40		0
1016.60		0
1016.80		4
1017.00		80
1017.20		26
1017.40		0
1017.60		0
1017.80		9
1018.00		64
1018.20		13
1018.40		2
1018.60		0
1018.80		6
1019.00		73
1019.20		17
1019.40		2
1019.60		2
1019.80		8
1020.00		88
1020.20		12
1020.40		2
1020.60		0
1020.80		16
1021.00		67
1021.20		18
1021.40		2
1021.60		0
1021.80		5
1022.00		56
1022.20		10
1022.40		0
1022.60		0
1022.80		14
1023.00		73
1023.20		22
1023.40		0
1023.60		0
1023.80		7
1024.00		70
1024.20		14
1024.40		0
1024.60		0
1024.80		14
1025.00		80
1025.20		18
1025.40		4
1025.60		0
1025.80		7
1026.00		54
1026.20		14
1026.40		0
1026.60		0
1026.80		13
1027.00		93
1027.20		18
1027.40		0
1027.60		4
1027.80		5
1028.00		79
1028.20		12
1028.40		0
1028.60		2
1028.80		10
1029.00		105
1029.20		16
1029.40		0
1029.60		2
1029.80		5
1030.00		69
1030.20		8
1030.40		2
1030.60		0
1030.80		8
1031.00		76
1031.20		9
1031.40		0
1031.60		0
1031.80		13
1032.00		64
1032.20		14
1032.40		0
1032.60		2
1032.80		12
1033.00		72
1033.20		25
1033.40		2
1033.60		0
1033.80		11
1034.00		89
1034.20		13
1034.40		0
1034.60		2
1034.80		3
1035.00		75
1035.20		17
1035.40		0
1035.60		0
1035.80		11
1036.00		55
1036.20		13
1036.40		0
1036.60		4
1036.80		4
1037.00		72
1037.20		31
1037.40		0
1037.60		0
1037.80		2
1038.00		68
1038.20		17
1038.40		0
1038.60		0
1038.80		6
1039.00		59
1039.20		7
1039.40		0
1039.60		2
1039.80		12
1040.00		52
1040.20		32
1040.40		2
1040.60		0
1040.80		11
1041.00		77
1041.20		13
1041.40		2
1041.60		2
1041.80		7
1042.00		83
1042.20		9
1042.40		0
1042.60		0
1042.80		13
1043.00		136
1043.20		29
1043.40		0
1043.60		0
1043.80		9
1044.00		110
1044.20		16
1044.40		0
1044.60		2
1044.80		5
1045.00		82
1045.20		17
1045.40		2
1045.60		0
1045.80		9
1046.00		80
1046.20		22
1046.40		0
1046.60		0
1046.80		7
1047.00		77
1047.20		24
1047.40		2
1047.60		0
1047.80		12
1048.00		66
1048.20		18
1048.40		0
1048.60		2
1048.80		4
1049.00		89
1049.20		18
1049.40		0
1049.60		0
1049.80		8
1050.00		54
1050.20		16
1050.40		2
1050.60		2
1050.80		8
1051.00		68
1051.20		18
1051.40		0
1051.60		0
1051.80		9
1052.00		58
1052.20		14
1052.40		0
1052.60		0
1052.80		6
1053.00		63
1053.20		23
1053.40		3
1053.60		0
1053.80		12
1054.00		63
1054.20		14
1054.40		0
1054.60		2
1054.80		13
1055.00		51
1055.20		23
1055.40		0
1055.60		0
1055.80		12
1056.00		73
1056.20		12
1056.40		0
1056.60		0
1056.80		8
1057.00		65
1057.20		21
1057.40		0
1057.60		0
1057.80		6
1058.00		86
1058.20		22
1058.40		4
1058.60		0
1058.80		13
1059.00		70
1059.20		23
1059.40		0
1059.60		2
1059.80		8
1060.00		75
1060.20		19
1060.40		0
1060.60		2
1060.80		10
1061.00		72
1061.20		18
1061.40		2
1061.60		0
1061.80		9
1062.00		90
1062.20		32
1062.40		5
1062.60		0
1062.80		10
1063.00		86
1063.20		20
1063.40		0
1063.60		0
1063.80		2
1064.00		81
1064.20		18
1064.40		2
1064.60		2
1064.80		9
1065.00		71
1065.20		22
1065.40		2
1065.60		0
1065.80		5
1066.00		67
1066.20		11
1066.40		0
1066.60		0
1066.80		6
1067.00		91
1067.20		27
1067.40		0
1067.60		0
1067.80		8
1068.00		60
1068.20		22
1068.40		7
1068.60		0
1068.80		9
1069.00		62
1069.20		18
1069.40		0
1069.60		0
1069.80		4
1070.00		52
1070.20		13
1070.40		0
1070.60		0
1070.80		4
1071.00		56
1071.20		15
1071.40		2
1071.60		0
1071.80		5
1072.00		60
1072.20		18
1072.40		0
1072.60		0
1072.80		7
1073.00		62
1073.20		8
1073.40		0
1073.60		0
1073.80		12
1074.00		45
1074.20		17
1074.40		0
1074.60		2
1074.80		5
1075.00		63
1075.20		24
1075.40		0
1075.60		0
1075.80		6
1076.00		62
1076.20		23
1076.40		2
1076.60		0
1076.80		13
1077.00		73
1077.20		16
1077.40		0
1077.60		0
1077.80		11
1078.00		197
1078.20		31
1078.40		4
1078.60		3
1078.80		10
1079.00		154
1079.20		31
1079.40		2
1079.60		0
1079.80		0
1080.00		100
1080.20		25
1080.40		0
1080.60		2
1080.80		4
1081.00		77
1081.20		19
1081.40		2
1081.60		0
1081.80		8
1082.00		68
1082.20		20
1082.40		4
1082.60		0
1082.80		16
1083.00		60
1083.20		13
1083.40		2
1083.60		0
1083.80		13
1084.00		70
1084.20		20
1084.40		2
1084.60		2
1084.80		8
1085.00		69
1085.20		18
1085.40		2
1085.60		2
1085.80		8
1086.00		65
1086.20		7
1086.40		2
1086.60		2
1086.80		10
1087.00		35
1087.20		29
1087.40		2
1087.60		0
1087.80		0
1088.00		56
1088.20		20
1088.40		2
1088.60		2
1088.80		4
1089.00		75
1089.20		21
1089.40		2
1089.60		2
1089.80		5
1090.00		45
1090.20		15
1090.40		0
1090.60		2
1090.80		10
1091.00		77
1091.20		28
1091.40		0
1091.60		2
1091.80		6
1092.00		65
1092.20		17
1092.40		2
1092.60		0
1092.80		8
1093.00		66
1093.20		20
1093.40		0
1093.60		0
1093.80		5
1094.00		81
1094.20		26
1094.40		0
1094.60		0
1094.80		8
1095.00		58
1095.20		10
1095.40		0
1095.60		0
1095.80		6
1096.00		75
1096.20		18
1096.40		0
1096.60		0
1096.80		10
1097.00		62
1097.20		17
1097.40		0
1097.60		0
1097.80		11
1098.00		69
1098.20		23
1098.40		0
1098.60		0
1098.80		15
1099.00		50
1099.20		18
1099.40		2
1099.60		0
1099.80		2
1100.00		65
1100.20		5
1100.40		2
1100.60		0
1100.80		4
1101.00		51
1101.20		20
1101.40		0
1101.60		0
1101.80		4
1102.00		63
1102.20		23
1102.40		0
1102.60		0
1102.80		10
1103.00		61
1103.20		20
1103.40		0
1103.60		0
1103.80		11
1104.00		55
1104.20		19
1104.40		0
1104.60		0
1104.80		7
1105.00		49
1105.20		21
1105.40		5
1105.60		2
1105.80		7
1106.00		59
1106.20		25
1106.40		2
1106.60		2
1106.80		6
1107.00		65
1107.20		33
1107.40		0
1107.60		0
1107.80		2
1108.00		57
1108.20		26
1108.40		2
1108.60		0
1108.80		9
1109.00		40
1109.20		15
1109.40		2
1109.60		0
1109.80		11
1110.00		60
1110.20		13
1110.40		2
1110.60		0
1110.80		8
1111.00		67
1111.20		17
1111.40		0
1111.60		2
1111.80		9
1112.00		54
1112.20		19
1112.40		0
1112.60		0
1112.80		10
1113.00		96
1113.20		18
1113.40		2
